"participantID","block","randomSeed","letterSeparation","letterEccentricity","itemRate","condition","expDegrees","letterOrder1","target1","response1","responseLetter1","RT1","letterOrder2","target2","response2","responseLetter2","RT2","endTime","resp1otherStream","resp2otherStream","condName","oneQueriedFirst"
"BI","1",215467.9,8.485281,6,8,"4","270,90","16,2,24,10,11,3,5,4,12,20,23,17,8,14,18,21,22,15,1,13,9,7,19,6","15",15,"18","4.37406542384997","3,24,17,7,20,4,22,5,21,13,6,2,11,16,9,19,18,15,8,23,1,12,10,14","15",16,"19","2.10969283711165",736202.5,17,23,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","18,14,1,23,21,15,17,20,19,12,8,24,13,7,6,10,2,11,16,9,22,3,5,4","14",13,"13","10.1413918421604","10,23,24,16,19,2,1,11,5,21,6,20,17,12,8,9,15,18,22,3,7,14,4,13","14",14,"12","2.95630280487239",736202.5,24,10,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","11,19,21,23,17,24,1,6,14,3,8,15,12,4,13,9,22,2,7,5,10,20,16,18","12",12,"15","4.43671064870432","9,3,17,6,11,4,14,2,12,1,10,8,5,13,21,7,15,24,19,20,18,16,22,23","12",9,"12","2.45404534880072",736202.5,17,13,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","17,7,12,13,4,6,15,9,16,21,23,19,22,1,2,5,20,14,3,18,10,24,11,8","11",11,"23","2.26423652982339","17,19,13,9,18,15,16,10,21,11,14,3,24,5,7,2,6,8,20,4,23,22,1,12","11",11,"14","11.1837683627382",736202.5,21,18,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","11,12,16,24,1,20,13,18,21,15,23,22,4,10,3,9,2,17,14,7,6,19,8,5","7",7,"13","4.71558009414002","22,24,10,14,19,9,8,6,23,2,3,7,11,12,16,21,5,17,20,18,4,1,13,15","7",20,"18","2.15504643507302",736202.5,23,8,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","15,14,16,20,8,12,5,1,2,18,13,10,22,24,7,21,9,6,11,19,3,23,4,17","13",12,"10","5.70201102783903","13,2,10,19,24,23,12,8,16,7,20,6,9,4,15,21,1,22,5,17,14,11,3,18","13",24,"18","10.4764228058048",736202.5,3,10,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","14,22,19,20,13,16,6,9,5,4,7,17,21,1,11,18,3,10,2,15,12,24,8,23","17",1,"14","6.16407374897972","4,17,23,24,8,12,6,15,5,20,21,2,7,13,11,18,19,14,9,22,1,16,10,3","17",24,"3","2.18087452603504",736202.5,18,17,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","18,4,22,21,7,24,10,16,6,8,11,20,12,2,15,23,13,14,1,9,17,19,5,3","17",17,"13","2.22850369475782","24,23,20,11,7,2,13,14,9,19,10,5,12,4,21,3,15,1,22,16,6,8,17,18","17",17,"15","6.02866804692894",736202.5,7,15,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","17,18,23,24,13,3,15,4,14,5,8,10,19,1,6,9,7,12,21,22,20,2,11,16","11",20,"22","5.12974572880194","15,13,16,22,21,23,1,19,18,7,12,2,4,20,24,6,5,10,17,11,14,9,3,8","11",12,"2","2.50436001783237",736202.5,4,22,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","11,7,16,10,8,4,17,13,20,2,21,19,3,24,15,14,6,22,18,9,5,1,12,23","13",13,"3","2.06101961107925","5,10,3,15,22,9,2,23,12,6,14,17,8,20,24,21,13,18,4,11,16,19,7,1","13",14,"20","4.2609808309935",736202.5,3,9,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","1,14,7,3,11,22,10,8,12,16,13,23,18,2,17,4,9,20,6,24,21,15,5,19","13",13,"18","4.60395277617499","22,3,2,23,4,11,14,13,1,7,21,16,10,17,6,12,20,19,24,15,18,8,9,5","13",14,"17","1.9559929901734",736202.5,21,15,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","1,5,11,24,23,8,4,6,7,21,22,15,16,9,19,17,20,12,13,3,10,18,2,14","15",15,"19","2.47286653099582","15,11,7,20,2,14,9,21,22,24,3,23,10,6,12,8,19,17,13,18,1,5,16,4","15",15,"12","4.63222012901679",736202.5,17,18,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","19,1,11,22,21,12,17,9,18,16,14,10,5,8,20,24,3,13,23,15,7,4,2,6","15",8,"9","4.99477283097804","8,3,21,6,18,23,16,13,14,20,12,19,9,17,1,22,10,7,2,4,15,5,11,24","15",15,"1","2.24317504512146",736202.5,13,2,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","20,8,12,2,13,4,1,17,22,21,5,10,23,14,3,16,6,19,18,7,9,24,15,11","12",9,"22","4.40423515532166","19,11,14,16,22,15,21,5,23,13,18,4,24,10,2,6,17,12,1,8,7,3,20,9","12",12,"4","6.41232788935304",736202.5,5,6,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","2,8,22,15,1,23,20,17,5,9,12,6,24,13,16,19,10,3,14,11,4,7,21,18","7",1,"2","5.16832692781463","23,5,8,11,6,14,4,16,10,19,1,18,2,7,17,20,21,3,9,22,24,15,12,13","7",6,"14","3.16026794491336",736202.5,13,19,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","4,24,8,12,22,9,7,20,14,10,2,1,15,23,5,16,11,18,6,21,3,19,13,17","15",14,"23","4.95697080297396","16,20,12,9,7,24,5,17,23,19,3,15,1,11,6,18,21,14,8,13,10,4,2,22","15",15,"6","2.48566280305386",736202.5,9,19,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","22,2,11,20,13,3,9,24,21,8,15,1,14,23,4,5,17,10,6,7,18,12,19,16","15",15,"4","2.16335237305611","10,1,20,5,24,12,6,4,8,9,21,22,3,16,17,18,23,19,15,2,7,13,14,11","15",15,"17","4.24934236286208",736202.5,8,17,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","11,8,4,5,16,20,13,6,3,17,2,18,10,19,12,23,15,1,14,9,22,7,21,24","7",7,"13","4.68746537528932","5,17,15,3,10,13,11,16,4,18,6,7,21,14,8,9,20,2,23,19,1,24,22,12","7",8,"16","2.70206423522905",736202.5,6,5,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","2,5,21,17,18,4,3,16,11,12,9,15,22,20,10,1,23,14,13,19,24,7,8,6","7",7,"3","2.36297673918307","20,1,5,12,11,10,15,16,8,22,23,19,7,6,9,14,18,13,21,17,4,2,3,24","7",8,"16","3.89957997901365",736202.5,23,8,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","24,12,22,2,17,9,8,3,14,19,20,23,10,6,11,1,16,7,4,21,18,13,15,5","9",9,"14","5.57726013101637","5,18,12,13,14,21,8,10,20,22,4,19,6,9,3,2,24,16,1,15,11,17,7,23","9",22,"17","3.12260869098827",736202.5,5,5,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","19,18,7,20,8,16,4,14,12,3,21,24,23,11,5,1,6,17,10,2,22,9,13,15","14",14,"11","6.12182147521526","1,13,5,12,3,19,9,16,15,24,18,8,4,6,17,14,2,22,10,7,21,20,11,23","14",15,"17","4.53721852228045",736202.5,23,18,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","13,6,14,12,18,22,20,16,19,21,8,24,9,11,5,10,2,7,15,23,3,4,17,1","11",18,"7","11.1621796926484","6,20,18,24,22,4,14,23,21,12,1,7,13,15,17,3,16,5,9,11,2,10,19,8","11",11,"1","2.68936208589002",736202.5,12,24,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","12,7,3,20,13,21,6,19,16,8,15,5,24,4,1,9,18,22,17,10,14,23,11,2","16",15,"1","4.97724444093183","15,18,11,24,6,10,8,19,5,3,2,21,4,1,16,17,23,9,13,22,7,20,12,14","16",2,"18","10.3030507038347",736202.5,14,17,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","15,22,8,14,11,10,18,17,20,6,4,19,3,23,12,21,5,2,9,13,16,1,7,24","7",7,"18","2.43533174600452","13,23,10,9,20,21,17,2,24,4,8,3,7,16,19,6,22,1,14,5,18,15,11,12","7",7,"17","6.94105716608465",736202.5,21,8,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","18,14,21,15,2,7,17,22,8,11,9,24,13,20,5,1,4,3,6,19,16,10,23,12","8",8,"22","5.02275288198143","14,22,13,6,9,23,10,4,2,3,11,21,19,12,5,24,17,15,7,20,1,8,18,16","8",9,"2","2.18356986623257",736202.5,2,5,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","17,24,20,14,4,1,2,6,12,11,9,19,8,15,10,5,7,23,16,21,13,3,22,18","13",12,"19","4.7968055778183","14,7,5,1,24,16,10,3,20,23,19,21,15,13,22,11,12,17,6,9,2,18,4,8","13",13,"15","2.0226457118988",736202.5,11,14,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","9,21,18,15,3,5,10,20,1,11,24,19,8,22,4,14,17,12,7,2,23,6,13,16","14",14,"22","2.5534509010613","19,17,11,24,15,5,12,9,1,21,3,4,14,10,13,7,18,8,23,22,16,20,2,6","14",15,"13","5.91556067904457",736202.5,20,23,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","24,11,22,13,2,12,19,5,10,9,3,16,21,7,23,17,20,1,15,14,6,18,8,4","8",8,"5","3.98323892336339","8,10,7,2,21,20,12,11,23,16,13,18,9,22,24,15,1,5,19,14,17,4,6,3","8",7,"12","1.8629919923842",736202.5,18,6,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","6,16,19,4,24,21,20,22,7,14,18,5,13,8,12,17,10,2,9,15,3,23,1,11","18",18,"2","2.13777222903445","19,9,20,14,16,21,6,10,12,17,1,7,15,5,24,18,23,8,22,4,11,3,13,2","18",19,"22","3.87160745682195",736202.5,24,8,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","2,9,20,18,7,12,8,15,5,16,17,13,14,1,23,24,3,11,6,10,21,19,4,22","8",8,"15","2.77365148812532","5,7,9,2,23,24,19,22,20,16,13,8,14,10,18,6,3,15,21,1,4,12,11,17","8",8,"22","7.9418961731717",736202.5,18,24,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","20,2,24,23,15,1,13,17,21,12,18,7,10,14,4,8,3,5,9,6,22,16,19,11","18",17,"3","4.3610199065879","14,19,9,3,20,24,12,15,4,22,7,18,2,17,1,5,13,16,11,6,21,23,10,8","18",18,"16","2.96072642086074",736202.5,4,22,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","8,21,12,19,7,13,17,5,15,20,10,18,2,24,3,6,9,23,11,14,4,16,22,1","9",9,"15","4.54977177223191","19,1,13,6,14,22,8,17,3,23,21,24,10,12,16,7,20,5,11,9,15,18,4,2","9",8,"17","2.23973473114893",736202.5,21,7,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","1,20,18,15,4,8,10,3,2,21,23,13,17,24,9,16,6,14,11,12,5,22,19,7","14",14,"24","16.2388320919126","11,13,22,9,1,4,14,18,15,2,10,8,7,12,16,20,19,23,24,21,6,5,17,3","14",7,"14","7.46137350983918",736202.5,19,18,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","3,2,5,9,17,11,10,20,23,21,4,6,12,1,15,14,16,8,24,18,7,13,19,22","7",7,"10","5.78856629971415","9,22,3,23,21,2,13,20,17,7,5,12,1,11,6,24,4,15,10,16,8,18,14,19","7",3,"3","2.86063078185543",736202.5,19,1,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","24,11,6,19,4,13,22,16,20,23,1,18,17,2,9,12,15,14,21,10,3,7,5,8","11",11,"1","4.23599189007655","11,16,7,15,17,5,8,12,14,19,2,10,18,6,3,20,13,9,21,4,24,23,22,1","11",5,"17","2.57917448412627",736202.5,24,13,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","23,10,17,19,20,13,3,1,21,22,4,5,24,14,15,16,8,12,11,18,6,9,2,7","10",10,"22","2.1196565059945","19,5,11,22,23,13,2,7,18,21,9,24,17,10,12,6,4,14,1,3,8,20,16,15","10",10,"21","4.06443390110508",736202.5,4,9,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","11,4,3,9,22,18,17,16,12,10,5,23,7,21,2,15,20,13,1,24,19,8,14,6","9",9,"12","3.31689754733816","15,9,19,11,10,21,24,17,1,16,18,8,20,13,23,14,4,12,3,22,6,7,2,5","9",9,"1","6.62971882615238",736202.5,18,19,"Upwards",FALSE
"BI","1",215467.9,8.485281,6,8,"4","270,90","19,15,20,17,24,12,10,9,1,6,14,7,5,8,23,22,4,13,3,11,18,16,2,21","17",17,"4","4.07704065367579","13,17,18,3,15,1,23,5,19,24,12,21,8,20,6,9,14,2,10,11,7,4,16,22","17",4,"3","2.46030983189121",736202.5,22,19,"Upwards",TRUE
"BI","1",215467.9,8.485281,6,8,"4","270,90","5,6,1,10,15,19,24,20,18,11,4,22,9,16,13,3,23,2,8,7,21,12,14,17","8",8,"20","5.25686732493341","23,12,3,19,6,17,13,21,2,7,14,5,24,20,15,16,18,4,9,22,8,10,11,1","8",7,"13","2.60885089077055",736202.5,14,15,"Upwards",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","4,2,24,5,22,3,16,6,23,12,9,10,19,17,7,18,20,11,21,8,13,14,15,1","8",2,"2","2.58858401980251","21,3,15,13,9,10,11,4,8,6,17,20,7,1,16,5,23,14,22,19,18,12,24,2","8",8,"4","5.49965049000457",736202.5,24,1,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","21,13,16,17,24,22,6,1,19,14,9,2,3,15,11,20,10,23,8,12,5,4,18,7","15",15,"11","5.80245065595955","7,5,2,11,17,21,22,23,3,16,19,9,1,13,18,6,15,14,24,20,12,4,10,8","15",15,"18","3.81189744500443",736202.5,4,23,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","19,3,23,22,6,1,9,15,10,5,20,13,21,12,17,18,4,2,16,14,7,11,8,24","17",17,"4","3.19426625780761","3,16,21,11,12,6,19,22,14,7,5,15,1,9,8,17,13,24,20,4,18,2,23,10","17",18,"24","5.15560143487528",736202.5,20,24,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","14,7,18,15,8,3,9,12,24,10,22,13,16,4,1,23,19,11,17,21,5,6,2,20","13",13,"16","4.21159109193832","18,11,5,13,3,19,22,6,23,15,9,12,20,17,2,7,4,14,10,24,21,16,8,1","13",13,"20","7.40458950167522",736202.5,22,24,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","3,12,8,11,15,18,23,21,9,24,6,13,20,7,4,16,17,14,1,5,22,19,2,10","7",7,"23","5.44849355705082","22,4,8,23,9,24,18,17,12,21,13,16,14,7,19,2,3,1,10,11,20,6,5,15","7",7,"18","2.48734781704843",736202.5,4,6,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","16,9,8,14,12,17,3,13,4,22,5,15,21,2,10,7,19,6,11,20,24,18,1,23","10",12,"15","5.92540348600596","6,7,24,13,22,1,20,21,3,10,4,9,18,5,23,8,14,17,2,15,12,11,19,16","10",13,"18","8.64417791413143",736202.5,20,22,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","9,6,4,5,10,23,12,24,22,2,3,8,11,15,20,16,1,18,13,19,21,14,7,17","9",10,"2","5.69046966312453","21,19,24,15,5,23,2,10,12,1,22,7,13,14,11,16,6,9,18,8,4,17,3,20","9",9,"12","3.45086663682014",736202.5,7,7,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","24,6,4,12,2,1,15,5,21,18,8,10,22,13,19,7,3,9,11,17,23,20,16,14","12",13,"22","5.282106410712","9,4,16,15,7,14,1,13,19,23,5,3,17,2,11,6,21,10,8,22,12,24,20,18","12",12,"3","2.83293152460828",736202.5,20,17,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","4,15,14,22,2,21,17,9,19,23,7,16,18,1,8,12,20,6,5,10,13,11,3,24","13",13,"18","3.89471500366926","7,4,10,11,19,13,23,6,1,15,8,21,14,9,20,16,18,24,22,2,17,3,5,12","13",13,"14","5.31798910489306",736202.5,17,3,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","9,14,1,11,8,10,4,5,15,24,6,23,20,21,2,22,19,7,17,18,16,12,3,13","17",17,"19","8.73242211388424","1,2,23,8,4,24,14,15,12,16,9,13,7,17,6,18,19,20,22,10,21,5,3,11","17",13,"7","5.3862695703283",736202.5,17,18,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","5,13,9,23,12,18,17,14,22,3,8,6,20,10,7,16,24,19,11,21,15,2,1,4","17",17,"24","6.13272034423426","6,5,22,11,15,24,17,4,18,12,3,8,21,13,9,19,23,10,7,1,2,20,16,14","17",17,"23","2.8279111078009",736202.5,6,4,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","24,3,7,15,21,16,8,14,2,13,20,17,9,19,11,18,10,12,6,4,22,1,5,23","17",18,"12","5.86708654882386","22,19,3,18,2,21,14,8,4,17,16,20,11,24,7,10,9,5,23,13,1,12,6,15","17",13,"11","3.5874315360561",736202.5,22,15,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","17,10,2,8,7,12,23,9,14,19,24,13,6,15,22,4,18,16,20,1,3,11,21,5","7",7,"23","9.17415399895981","14,3,9,1,24,13,22,23,6,10,12,19,8,16,15,11,4,5,18,7,2,21,20,17","7",7,"22","6.66108594508842",736202.5,8,15,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","11,8,15,9,20,4,5,16,23,12,19,13,7,24,1,6,10,21,18,14,22,3,17,2","12",12,"13","7.0642576883547","11,3,1,20,22,24,2,23,19,9,12,13,15,17,7,8,16,14,4,6,5,21,18,10","12",11,"12","4.92144621023908",736202.5,12,10,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","5,13,10,16,3,19,20,11,2,12,6,4,1,8,18,23,17,9,14,15,7,22,24,21","15",15,"18","3.81970394728705","16,5,7,19,4,20,11,14,3,1,8,2,13,22,23,24,18,9,21,15,10,17,12,6","15",15,"23","5.72474433714524",736202.5,17,16,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","11,1,19,12,9,13,20,6,16,23,7,10,14,24,22,5,2,21,15,4,17,3,8,18","13",13,"14","5.15200197417289","13,14,2,12,18,22,23,19,15,21,6,5,20,4,16,9,7,17,8,1,10,3,24,11","13",14,"4","3.16169990599155",736202.5,2,20,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","11,9,10,22,4,14,21,20,2,15,16,12,23,8,18,17,19,24,6,3,1,13,5,7","11",11,"16","9.72265290794894","7,15,16,22,14,6,24,23,5,3,20,10,4,2,12,13,19,21,1,8,17,9,11,18","11",11,"20","4.32347614597529",736202.5,3,8,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","20,8,18,5,13,16,24,3,2,10,15,9,23,11,19,1,14,17,21,7,6,4,22,12","11",11,"15","10.6283065271564","19,6,21,12,10,14,20,23,2,24,7,9,8,3,13,17,11,1,22,4,18,16,5,15","11",11,"7","8.48400857625529",736202.5,24,20,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","9,23,8,24,14,18,20,2,10,6,12,3,15,22,4,11,21,13,5,1,16,19,17,7","10",11,"12","2.55502964416519","13,1,8,18,21,5,24,11,9,4,17,15,10,20,3,22,6,19,16,7,2,12,14,23","10",10,"4","6.21745347930118",736202.5,22,15,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","6,2,5,21,23,20,13,24,1,10,22,11,15,3,16,14,19,17,7,12,9,8,18,4","11",11,"22","2.80481932172552","10,11,8,23,24,18,4,22,6,15,7,3,16,9,14,5,21,20,17,19,1,2,12,13","11",3,"8","10.3159503848292",736202.5,8,22,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","2,14,21,13,20,17,9,23,6,11,5,3,4,22,12,15,8,24,1,16,7,19,10,18","11",11,"5","6.33123438712209","11,7,16,12,9,6,1,20,24,23,19,13,2,4,18,22,10,8,17,14,15,3,21,5","11",11,"19","3.20390262128785",736202.5,24,22,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","21,6,8,18,17,12,11,15,22,14,3,16,5,7,13,24,10,20,1,2,19,4,23,9","15",15,"13","3.00330280512571","7,17,18,21,5,16,22,15,24,9,23,10,20,12,11,13,4,19,1,14,8,6,2,3","15",15,"11","4.53964765509591",736202.5,16,7,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","23,6,20,22,3,24,7,9,2,16,1,21,15,4,12,13,11,19,10,5,18,14,17,8","12",13,"15","6.89837860735133","10,13,16,24,21,18,11,3,2,15,19,22,17,23,6,9,1,5,12,4,7,14,8,20","12",12,"22","2.15480528213084",736202.5,10,4,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"3","0,180","22,11,1,16,23,24,9,10,3,7,17,19,21,14,4,20,2,5,12,18,8,6,15,13","8",8,"10","2.43443912500516","9,15,17,13,10,22,6,7,2,18,5,21,11,24,14,19,12,3,4,1,16,23,20,8","8",13,"11","4.69951282627881",736202.5,5,2,"Inverted",FALSE
"BI","2",209141.4,8.485281,6,8,"3","0,180","8,14,24,7,23,16,10,3,21,15,4,19,2,22,11,9,20,13,1,6,5,12,18,17","17",17,"20","6.40210005315021","15,10,9,2,3,19,14,16,6,8,7,24,1,18,11,22,20,21,4,23,5,12,17,13","17",18,"21","4.27280528284609",736202.5,17,9,"Inverted",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","2,22,23,3,21,11,24,18,14,15,17,10,8,12,20,4,13,1,16,19,7,9,5,6","11",10,"15","6.39745441591367","7,24,20,10,9,8,6,17,21,23,22,11,15,14,5,18,19,1,12,2,13,4,3,16","11",4,"10","3.77277495898306",736202.5,13,12,"Canonical",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","18,14,10,23,13,2,16,1,9,21,6,20,7,11,22,3,15,4,5,17,19,24,12,8","8",6,"2","6.12494263472036","14,8,7,23,3,5,2,20,22,21,16,19,24,6,12,13,18,9,15,11,1,17,4,10","8",21,"1","3.51837823307142",736202.5,7,8,"Canonical",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","10,14,12,5,2,3,24,8,13,23,1,4,18,15,22,6,16,11,7,20,21,9,19,17","15",15,"22","7.62928993301466","3,1,7,24,23,9,16,21,6,10,18,19,14,5,2,17,12,4,8,13,15,22,20,11","15",15,"2","4.33275324525312",736202.5,22,5,"Canonical",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","15,24,17,18,7,14,8,2,13,22,23,20,5,4,11,19,3,12,16,10,21,6,1,9","15",15,"11","6.49054324906319","7,20,13,16,1,14,6,17,11,10,12,5,24,19,23,8,18,4,22,9,3,2,15,21","15",16,"8","4.35625003790483",736202.5,9,7,"Canonical",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","2,24,4,1,3,10,11,18,22,7,17,23,8,19,5,9,14,21,12,20,13,16,15,6","13",13,"8","5.29019733984023","11,10,16,20,9,13,3,8,4,12,24,14,1,17,18,6,22,19,21,23,15,7,2,5","13",14,"17","2.92230700794607",736202.5,8,11,"Canonical",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","11,1,6,20,2,13,7,3,5,10,18,15,24,19,21,9,17,16,14,8,23,4,12,22","16",16,"9","3.41093623824418","6,12,20,17,9,13,14,7,3,23,15,4,18,1,2,10,21,16,5,8,11,24,19,22","16",17,"21","5.28330019395798",736202.5,5,15,"Canonical",FALSE
"BI","2",209141.4,8.485281,6,8,"1","0,180","11,1,5,19,7,13,8,4,14,18,21,6,9,23,22,24,2,3,16,15,20,12,10,17","10",10,"18","2.76485187374055","2,22,6,24,16,9,13,5,18,23,10,1,15,21,19,17,7,14,8,4,20,3,11,12","10",15,"19","4.49316993216053",736202.5,9,4,"Canonical",FALSE
"BI","2",209141.4,8.485281,6,8,"1","0,180","4,13,1,17,3,15,2,19,14,8,10,20,24,22,11,5,7,6,18,21,9,16,23,12","16",16,"5","3.94653087295592","4,18,7,17,23,21,10,12,22,20,2,8,19,11,3,1,6,16,24,15,14,9,5,13","16",16,"1","2.08489397214726",736202.5,23,3,"Canonical",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","9,5,1,2,15,10,22,18,8,24,13,11,23,3,16,12,14,17,6,19,4,21,7,20","15",15,"16","5.29259458510205","11,2,7,24,8,16,3,9,22,21,1,13,23,19,20,15,10,5,17,6,4,14,18,12","15",16,"15","3.0524572650902",736202.5,6,5,"Canonical",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","24,10,17,11,22,20,23,7,13,3,18,4,21,16,6,19,1,8,2,12,5,14,9,15","18",18,"8","3.24488949310035","11,21,23,15,5,24,7,13,17,18,14,4,1,20,6,9,22,19,16,2,12,10,3,8","18",18,"19","5.58928915206343",736202.5,24,16,"Canonical",FALSE
"BI","2",209141.4,8.485281,6,8,"1","0,180","7,14,9,18,5,4,20,6,11,24,15,1,8,19,23,16,22,12,13,17,2,10,3,21","18",18,"12","2.54721103329211","1,9,21,12,8,19,17,7,10,22,15,18,24,14,20,23,16,3,5,13,6,4,2,11","18",18,"3","4.43401977512985",736202.5,4,23,"Canonical",FALSE
"BI","2",209141.4,8.485281,6,8,"1","0,180","3,9,11,1,14,7,20,24,22,8,23,16,10,17,5,13,6,18,19,12,15,2,21,4","8",8,"24","4.10051927575842","15,2,12,24,16,7,23,14,20,3,5,6,18,13,19,1,8,10,9,4,17,21,11,22","8",8,"14","2.38015217985958",736202.5,4,5,"Canonical",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","11,20,15,12,24,22,10,14,23,19,3,16,4,21,5,8,9,6,7,13,17,18,1,2","13",13,"4","2.4626982063055","4,7,8,14,11,23,2,12,24,18,3,5,22,10,16,17,19,15,9,20,6,1,13,21","13",14,"10","4.0304188109003",736202.5,1,7,"Canonical",FALSE
"BI","2",209141.4,8.485281,6,8,"1","0,180","16,1,2,10,12,15,13,9,24,18,5,20,21,14,6,4,23,19,11,3,8,22,17,7","7",7,"13","2.31531741237268","14,20,2,8,22,9,23,7,5,18,13,19,11,24,1,15,17,21,4,16,12,6,10,3","7",8,"7","3.99373655021191",736202.5,11,24,"Canonical",FALSE
"BI","2",209141.4,8.485281,6,8,"1","0,180","12,4,20,19,1,24,15,23,3,13,17,16,5,9,2,11,10,14,8,22,6,18,21,7","8",8,"23","4.97536888672039","24,16,13,8,21,9,15,12,6,10,3,11,19,18,22,2,7,5,1,4,20,14,17,23","8",8,"12","2.59841948701069",736202.5,24,1,"Canonical",TRUE
"BI","2",209141.4,8.485281,6,8,"1","0,180","10,22,17,18,5,2,15,19,8,3,13,14,6,24,4,9,21,1,16,11,23,12,20,7","18",18,"1","2.40311883436516","17,21,18,23,24,11,3,12,2,13,7,6,9,5,20,19,15,8,10,16,22,4,14,1","18",19,"10","4.42725094407797",736202.5,24,1,"Canonical",FALSE
